CD8T;CD4T;NK;Bcell;Mono;Gran
200705860068_R07C01;0.0572677154366377;0.173188767259402;0.0279654572735981;0.0492900768113296;0.0572194395175507;0.659068179739075
200705860068_R08C01;0.0467677358555806;0.265300260014364;0.014138324278795;0.0505913117362823;0.0499996025475452;0.592884544746078
200705940005_R01C01;0.0393983502041272;0.0910666499786328;0.0239263910122047;0.0394405003526636;0.0836254490260803;0.736054511183891
200705940005_R02C01;0.0687615989254709;0.19643616647054;0.0503594425920299;0.0627335955820689;0.0905135065640656;0.544592087952476
200705940005_R03C01;0.0370123760008136;0.0697573068023324;0;0.0456883794849669;0.0392398491359647;0.819171961853282
200705940005_R04C01;0.0787228457244838;0.21043297814246;0.0164207076054772;0.0913366190609909;0.0738410864396922;0.545033770991578
200705940005_R05C01;0.0515586800474145;0.0926376352690194;0.0537965997878189;0.0582757749709347;0.0424934695917053;0.710241196570726
200705940005_R06C01;0.0972313478400829;0.208575471800006;0.0827369871343163;0.0849443489322653;0.0778917358160062;0.473837529570813
200705940005_R07C01;0.0563927839320534;0.0853896318326826;0.019750394321135;0.0526236448054739;0.0560481908806;0.746475423486987
200705940005_R08C01;0.118513668166736;0.201417543536909;0.00790733876392946;0.0889686516933911;0.0658200015900911;0.546890759776913
200705860062_R01C01;0.0392691094471044;0.242856549333683;0.0415248691014314;0.0567648593738228;0.0781781119346741;0.554073350293792
200705860062_R02C01;0.0248567400839012;0.0874597812015579;0.0301192521311594;0.0469373019754203;0.0439295484750703;0.783059564084805
200705860062_R03C01;0.0504967127172575;0.122159088303183;0.102342004456062;0.0405487245453832;0.0548895643163085;0.643457969450249
200705860062_R04C01;0.0276052844378759;0.0486224314106444;0.146482536119446;0.0253899723757635;0.0213414370018013;0.743124916070726
200705860062_R05C01;0.131031712007589;0.148591753519613;0.0428887703122258;0.107812454550949;0.0399801503352423;0.556216355538155
200705860062_R06C01;0.07333405128736;0.0378133443030771;0.0373672151955672;0.0465279154221772;0.041611225545787;0.781951080479941
200705860062_R07C01;0.0757844164984157;0.209370420545188;0.0713342227298137;0.0936233555260117;0.0559878077651765;0.516236879814022
200705860062_R08C01;0.0455321501952767;0.155329444661122;0.0495269419970062;0.0666374876710976;0.0233456144687979;0.68177746439202
200720060045_R01C01;0.0196499487054855;0.215425216617061;0.0767224535124461;0.0658782501393896;0.0675085907007208;0.577115214747932
200720060045_R02C01;0.0291633174623503;0.39351383804126;0.100842379587299;0.0961941027591848;0.0933966287596574;0.299149527531057
200720060045_R03C01;0.0141475818191416;0.0668593686639353;0.00460927349841124;0.0281137585591577;0.0429649226003544;0.849907586852362
200720060045_R04C01;0.0271442959611273;0.147491640386201;0.0270574485522652;0.0379476772749962;0.0663414977367673;0.698569785630428
200720060045_R05C01;0.0510022420757165;0.0956351998908186;0.0537062655053869;0.0578222640840434;0.0183049015529819;0.741734770040013
200720060045_R06C01;0.0825730653306308;0.194807815604494;0.0692186437029177;0.0902332851778341;0.0403941666911566;0.544491475061923
200720060045_R07C01;0.0404291970119256;0.0899811509575953;0.0849243731665202;0.0477210728648301;0.028985104467452;0.723486627957626
200720060045_R08C01;0.0751486922947114;0.173788730989625;0.0807592467754687;0.0723340050795125;0.0648557872140859;0.545426101502927
200720060022_R01C01;0.0643616980501911;0.0559443569037127;0.0264911287419178;0.0555961311938351;0.015472663886418;0.807237544169315
200720060022_R02C01;0.0822450894100172;0.202684605049324;0.0174957469755992;0.0876813631383442;0.028043617890424;0.597703456472293
200720060022_R03C01;0.0133796221376043;0.0290867745136308;0.0120402288007602;0.0307771093486335;0.00632744045587855;0.916779677709158
200720060022_R04C01;0.0661138535869351;0.209302638731163;0.044263177780269;0.078672144405998;0.0414761593413482;0.579802081860226
200720060022_R05C01;0.0174425585381967;0.178218545342203;0.0467943378708914;0.0548083293395583;0.0156945570148006;0.703201028656838
200720060022_R06C01;0.0340477356695123;0.254232012764763;0.0815402597150953;0.0575552975097307;0.0349498859453982;0.550486896470491
200720060022_R07C01;0;0.0366395672393662;0.0245591799895202;0.0465520121440332;0.0301451328101259;0.882630646383922
200720060022_R08C01;0;0.0786095523804457;0.00778525013704021;0.0390284383544488;0.0565877259750413;0.832213327800831
200720060023_R01C01;0.0263945270194135;0.0868342793830843;0.0320955559733399;0.0414012268880754;0.010203303335782;0.819550041107017
200720060023_R02C01;0.0737792489275035;0.233066800631911;0.0425139383845434;0.077004233646978;0.0454039108325676;0.549690161862898
200720060023_R03C01;0.0262236402619132;0.0551240010204719;0;0.0253399030873319;0.0426863325193298;0.85415939698062
200720060023_R04C01;0.0952511471328697;0.167832473462553;0.0214086648620729;0.0711959466655145;0.0726988231106524;0.588148310296357
200720060023_R05C01;0.0114301847860992;0.124323299293201;0.0472775246319833;0.0671209724381666;0.0625339440049119;0.711348979864141
200720060023_R06C01;0.0289504953356801;0.165330494315765;0.0601921396683884;0.0786860444128666;0.0988275839467186;0.59499206956887
200720060023_R07C01;0.0674719241391571;0.139961544283563;0.0478591055024792;0.0939186668103447;0.0640203376712908;0.617363650584261
200720060023_R08C01;0.0976702225229092;0.240242354106963;0.0694545767668884;0.115682403436198;0.0597201416731236;0.440685718992732
200720060013_R01C01;0.122934343389472;0.13842677276946;0.102080317914705;0.0509931756888869;0.0584761439261438;0.535559173823744
200720060013_R02C01;0.0542560382488844;0.0498547013042657;0.0298314009272166;0.0188196679934453;0.0347945170772679;0.81072966358604
200720060013_R03C01;0.0883407918329724;0.142173602586737;0.0131969648979344;0.0303629085097939;0.0681184052747972;0.671989196728017
200720060013_R04C01;0.0460673760606468;0.06595181338035;0.0208657735299015;0.0164510630911781;0.0603282661643497;0.797015240919848
200720060013_R05C01;0.0790540354824841;0.233090878111376;0.0846674052460382;0.099364568817383;0.0782465264361591;0.449069259233962
200720060013_R06C01;0.0217694980200576;0.0682859389131878;0.0642996015246828;0.0565408107253318;0.035180730893164;0.774007626230994
200720060013_R07C01;0.0174172207975182;0.122464903345732;0.0403533363978131;0.0505066569260907;0.0765164187166622;0.716251658220947
200720060013_R08C01;0;0.0497374541301827;0.0603151239288494;0.0266362145524497;0.0341727902834944;0.841259957269761
200705940035_R01C01;0.0681441666503355;0.180955312755137;0.0473989801400296;0.0328761916781319;0.0677029254037824;0.608018666338359
200705940035_R02C01;0.0393585918496187;0.127712546022619;0.0166904752389391;0.0180518874541796;0.0352767021868134;0.763435322120063
200705940035_R03C01;0.139143179097956;0.176240941676511;0.0466799200713586;0.109506346403091;0.0637250630869554;0.478723761942529
200705940035_R04C01;0.0563942143704211;0.0797705078519697;0.0154414990839482;0.0734373234152756;0.0438166908737574;0.740422943521783
200705940035_R05C01;0.111721988797468;0.325711710780208;0.0932339724619819;0.0964247313878903;0.0639502238941225;0.330156506978237
200705940035_R06C01;0.0870198239846564;0.164307999350938;0.0553831153489354;0.0758231478666776;0.0739469647836085;0.580989083346692
200705940035_R07C01;0.0271618333105116;0.05651047499864;0.0204675971100438;0.0618590618785056;0.0611698598446165;0.787836923773944
200705940035_R08C01;0.0138498152545309;0.0489285690968512;0.0251800797679139;0.0390858906006334;0.0500638621520103;0.833300969047158
200705360036_R01C01;0.0264920998528511;0.0627399581138709;0.0240702500015554;0.0239470976799415;0.0605225193147752;0.799289426388214
200705360036_R02C01;0.0585518063821879;0.224960389790166;0.0159015574465068;0.0584493284764093;0.060086405696739;0.585060784970783
200705360036_R03C01;0.0640784450031498;0.0767261023580363;0;0.0751522849680485;0.0253581478228847;0.762477677336882
200705360036_R04C01;0.136897782762764;0.179998728475316;0.0205801504675552;0.154645583117598;0.0325952587527326;0.482337314193416
200705360036_R05C01;0.0318390749803013;0.0711104775114084;0.031594138503601;0.0555055750413921;0.092566137209461;0.734821138960308
200705360036_R06C01;0.0281496035235182;0.13433456436219;0.0555999491885858;0.0863909024081136;0.108420463765704;0.609708743483934
200705360036_R07C01;0.060334456821343;0.146759048972793;0.0187595316689315;0.052383480667242;0.032179194012622;0.707454611992589
200705360036_R08C01;0.113621826050694;0.357803853436481;0;0.0750253358823489;0.0403612060020898;0.432817102883374
200727750034_R01C01;0.0161614546638964;0.0724279459341358;0.0511568088280652;0.0561516595963541;0.0586609192126412;0.755928103336631
200727750034_R02C01;0.0722471278085606;0.148522295093231;0.0396853177655603;0.0941391351967864;0.0699043793239253;0.588962958878369
200727750034_R03C01;0.00687539081693201;0.0890789002302165;0.0328523179989618;0.0723788687821219;0.0572269186911149;0.750599594404981
200727750034_R04C01;0.0128809902767004;0.217965496264507;0.0554513906792458;0.113049206816592;0.0798640945748573;0.540179788780358
200727750034_R05C01;0.0542135622935017;0.162357618203377;0.0298959098981141;0.0652439479597126;0.0260569706952939;0.685729552383452
200727750034_R06C01;0.0669352864755497;0.288795224851641;0.018888294075705;0.077424574513722;0.0186607607124226;0.546714732846637
200727750034_R07C01;0.0451608073321538;0.161285268498823;0.0187800830320542;0.0689610915768542;0.0435501486478629;0.679328478138564
200727750034_R08C01;0.0797852396204242;0.292300848039914;0.0253711832099016;0.109666044857879;0.0644529351471168;0.450677421839823
200727750096_R01C01;0;0.112146233836427;0.105592754516989;0.0314088845928616;0.0704119184963688;0.696068828693966
200727750096_R02C01;0.0155683301636013;0.199439990127789;0.119219287227299;0.0437639110997138;0.124616359975429;0.519360313228445
200727750096_R03C01;0.0231516615956952;0.0127925440487931;0.0269645502758549;0.0371085521808888;0.0298875073279467;0.885999780458444
200727750096_R04C01;0.0841324567269623;0.133785878711175;0.113074550583167;0.071486966554385;0.0581855002543423;0.561058310980879
200727750096_R05C01;0.0386768721106515;0.0276484420387976;0;0.0264956559057209;0.0323334196926937;0.881951941054521
200727750096_R06C01;0.115630304511047;0.144800827592086;0.0196109441527144;0.0603487413949008;0.0635213095142398;0.619135503950375
200727750096_R07C01;0;0.0162185486970035;0.0151237822459106;0.0212710965748772;0.054616953774776;0.906688871079419
200727750096_R08C01;0.0173431481576482;0.11154068381052;0.0385718977168033;0.0401204258531863;0.0963023958248621;0.723356759686624
200705360035_R01C01;0.0152875176519527;0.0340276053012525;0.0481405952583021;0.0320634961439394;0.0514475478417398;0.831442633067117
200705360035_R02C01;0.0466816136145913;0.124641633375622;0.0450374265743972;0.0427373765378482;0.0965960771402668;0.661307649159629
200705360035_R03C01;0.105212122259194;0.0440474694565702;0.0935759186599962;0.0307148794109097;0.0281568235475257;0.718780738602555
200705360035_R04C01;0.239258587502395;0.10185819607644;0.122636468477591;0.0240722782868568;0.0862356898347436;0.435181689421857
200705360035_R05C01;0.0500755172285571;0.109000443948942;0;0.0565720562658958;0.0484481842673456;0.755868742040787
200705360035_R06C01;0.0823647245978744;0.171161715595241;-3.46944695195361e-18;0.0750441826356673;0.0522252565725207;0.643522719632031
200705360035_R07C01;0.0414543323144834;0.105048754201212;0.0439007825620276;0.0787544184680065;0.0281985015724983;0.738203370432978
200705360035_R08C01;0.0688697369830989;0.257847372953965;0.11149684470763;0.106129469059912;0.0398751752476667;0.450029329395726
200705860079_R01C01;0.0782995124085059;0.203953548517804;0.00726815789214971;0.0503444143440704;0.0582628642966889;0.611722617900667
200705860079_R02C01;0.0228822910304824;0.0462281020182816;-4.33680868994202e-19;0.0161434310153608;0.0334264277813727;0.882753017815003
200705860079_R03C01;0.0830093733031999;0.231166548119306;0;0.105548753663717;0.0612544111393665;0.532011243884599
200705860079_R04C01;0.0591479355731022;0.120634708179727;0.00794708326918541;0.0604183411716104;0.0517958033021655;0.714742744009215
200705860079_R05C01;0.0415527082689417;0.205327802213507;0.00579548976093392;0.0562216294251163;0.0824862907219675;0.632971162873813
200705860079_R06C01;0.0107366131305106;0.061484473449989;0;0.0242713588844354;0.0367890881912898;0.877428905908722
200705860079_R07C01;0.0648299187497293;0.119702320643018;0.00605008276241856;0.0508482037991128;0.0651884470148811;0.714509284496525
200705860079_R08C01;0.0569996282939079;0.13543272339467;0.0124124579349119;0.0484708590128548;0.0685463812752721;0.697251523477245
200712160033_R01C01;0.078179243116384;0.217979276047366;0.0346629951277408;0.0617078079088962;0.0529023695610668;0.563636175973054
200712160033_R02C01;0.0261546995606857;0.186299206761868;0.0673309380345981;0.056393433486118;0.0528463852608783;0.615380041870548
200712160033_R03C01;0.083298360559301;0.163704558012748;0.0396258128841624;0.0534072163931831;0.0610937026984614;0.612483889566824
200712160033_R04C01;0.0307832872755662;0.0951601281580763;0.0504508718547048;0.0383389329319739;0.0521689601830814;0.743569014473542
200712160033_R05C01;0.0499059067081182;0.149537966415238;0.0727892508370025;0.0603310468274417;0.0764139843064847;0.611537883781139
200712160033_R06C01;0.0120125403489332;0.0257751561348594;0.0322121829380434;0.0185254480839905;0.0325068671098803;0.886607617670856
200712160033_R07C01;0.0395695188107567;0.266291804248801;0.0433591307526419;0.0647320773726307;0.0623890856215155;0.544098633097925
200712160033_R08C01;0.0265498977426036;0.102378070985176;0.0199155882953954;0.044364610706108;0.0452441068661798;0.780616968770945
200705940088_R01C01;0.0613802110848579;0.160947399376885;0.0625673993110736;0.047870726292627;0.0120029028729205;0.664449393782405
200705940088_R02C01;0.102031019949739;0.324911696395997;0.053170222234629;0.0688744820872892;0.0162106946397224;0.440298521205525
200705940088_R03C01;0.022919452584169;0.0708254823771545;0.082918192477484;0.0278180514028467;0.0219921496867019;0.787218788030427
200705940088_R04C01;0.044138557876086;0.154430637026918;0.109222607055114;0.0389581620700836;0.0526186097952605;0.624196599532351
200705940088_R05C01;0.0373182124873307;0.147024074191481;0;0.0541350265471408;0.0487706605021494;0.719806490656405
200705940088_R06C01;0.0877647902517374;0.279144036519575;0;0.0907551993177832;0.0670497110933052;0.495133816743824
200705940088_R07C01;0.031903345964651;0.111446041493375;0.0165067177125645;0.0336390702089609;0.0370669408960307;0.781551007803359
200705940088_R08C01;0.0710733685950415;0.265803670614331;0.0220766253508788;0.0683016072863109;0.0442788410126421;0.542901631493325
200712160082_R01C01;0.138790782669831;0.0928841226204598;0.142173874961846;0.0522362176491067;0.0564227372274861;0.538634285272152
200712160082_R02C01;0.116887972090918;0.0289554337918159;0.117428685381468;0.0321407482526715;0.0472202434116556;0.675540310680352
200712160082_R03C01;0.0571758072528979;0.122033374282524;0.0261207913291513;0.041471741109921;0.102147520976198;0.660871232127768
200712160082_R04C01;0.0346441252840192;0.0399560110192968;0.00503059535926373;0.0313824866642584;0.0689913711420488;0.826762506515269
200712160082_R05C01;0.0901014364809676;0.126435917359676;0.0657367854029841;0.0858098673835255;0.0604877891215129;0.608990558426443
200712160082_R06C01;0.0630499082303821;0.0554823614795352;0.0523159111177209;0.0647130721664623;0.0500800389873331;0.744176150148601
200712160082_R07C01;0.0704430396599997;0.0795934069714603;0.078315458506168;0.0721100829343873;0.0528390990216004;0.677874952000496
200712160082_R08C01;0.0923041371725676;0.0470624154723608;0.0649600787895468;0.0560209047048032;0.0279782528552071;0.736680089716278
200712160002_R01C01;0.0579674966937284;0.090814778096176;0.0176176243083787;0.0772290527846458;0.0443792941280426;0.72820956813079
200712160002_R02C01;0.0463771401394103;0.106551854425335;0.024897449018016;0.0636489037826303;0.0510302106728843;0.718970228059064
200712160002_R03C01;0.0491079314790258;0.0843324170114782;0.0386259066460495;0.0705290441128675;0.0487483602199249;0.722418011528674
200712160002_R04C01;0.0774290444387585;0.204054178619982;0.0783327575743007;0.107851455605947;0.0767847439838647;0.472499507825683
200712160002_R05C01;0.0545758836801684;0.143402532147539;0.0199736304713007;0.06606184713546;0.0478946146716368;0.69564129885494
200712160002_R06C01;0.0823170854563127;0.225868649935991;0.00290110455803087;0.0719111455970833;0.0526550096396851;0.591035132594106
200712160002_R07C01;0.0153230415957259;0.130960916809695;0.0480701116270031;0.101656603417844;0.0485653286338961;0.680729570603884
200712160002_R08C01;0.0766725910473824;0.267402753566746;0.00732673989105579;0.180890276285876;0.0497545598285275;0.447668683024624
200715340013_R01C01;0.0498112067193805;0.203679294404395;0.0658502158481023;0.0698741679435743;0.0489497622108769;0.578111630700601
200715340013_R02C01;0.00989486403369417;0.11680718481688;0.0662043573376533;0.0528708565203017;0.0394170121369056;0.729767985734436
200715340013_R03C01;0.203657552107885;0.181827262067121;0.0394189698779348;0.125387980288184;0.0395270898752217;0.455158151476558
200715340013_R04C01;0.108923534650001;0.110402160202098;0.0214793096545986;0.065815441544041;0.0303901740350001;0.686788138244078
200715340013_R05C01;0.110152563618833;0.192452778979876;0.0818137601768771;0.117464192689773;0.0741511086162643;0.47037811431593
200715340013_R06C01;0.0406089794854897;0.0765287528788978;0.0640501011452449;0.0689403780470969;0.0111391457324761;0.771478830283237
200715340013_R07C01;0.0633187195369556;0.193950422007865;0.0334099094907388;0.0781028301607429;0.034472872234278;0.627284958965786
200715340013_R08C01;0.0429176833531942;0.108368431982478;0.0184003954944585;0.0557216905405303;0.0328696842034999;0.762032929423875
200712160042_R01C01;0.0499675981485892;0.194514676792617;0.0176509827683113;0.0624124248845455;0.0407130470212478;0.643054388462523
200712160042_R02C01;0.0625088358283182;0.214822095935725;0.0168354834429854;0.0685108823378392;0.0474279196517905;0.607958206899514
200712160042_R03C01;0.0838520235335129;0.122344261678421;0.0480958581211219;0.0631003566803667;0.0593598896253157;0.654545541661182
200712160042_R04C01;0.0323802832409002;0.0327027094057207;0.0210999471148635;0.0296986783427556;0.0376689930707692;0.862288021836161
200712160042_R05C01;0.142663604590203;0.117578602540335;0.000277811412835362;0.111606217306708;0.0919640777884375;0.567407626787477
200712160042_R06C01;0.104915460490229;0.0623394215312667;0.00302531857968674;0.0807425424308473;0.0637942531195096;0.715476271790646
200712160042_R07C01;0.0821885327836448;0.169259799286911;0.0703027472935556;0.0806597890974952;0.0718302670224527;0.560969162291701
200712160042_R08C01;0.0400563961434843;0.0887187344982644;0.0473851905711097;0.048964144727178;0.0511909779181021;0.759133364918603
200705360049_R01C01;0.0976550415343318;0.175160119864306;0.124039591122103;0.105716111594773;0.0412960416254679;0.484430308686144
200705360049_R02C01;0.0660951964115064;0.0909310875044276;0.0879838528574079;0.086862282302926;0.0313025128115291;0.667811650106535
200705360049_R03C01;0.135198639588774;0.182211163598461;0;0.0726217980594155;0.0725124476138743;0.569369341405805
200705360049_R04C01;0.0532290764439508;0.0628230023267074;0.00860536793497638;0.0339875041413822;0.0481382941336689;0.803996225684559
