CD8T,CD4T,NK,Bcell,Mono,Gran
202212330136_R05C01,0.10071624755776,0.223682296410998,0.00716286364151681,0.112353008083882,0.0652466777888248,0.519597635005379
202212330136_R06C01,0.0901361504161919,0.117890110685826,0.00980190305484661,0.0924287792618549,0.053889799690796,0.667370979036954
202212330136_R07C01,0.105521997264478,0.133542716650678,0.0170530434168735,0.0880079368577862,0.0993744433393153,0.585868888359738
202212330136_R08C01,0.128621016113578,0.108990885145929,0.0660153942234564,0.0418312006884477,0.0933984850151341,0.581829876240224
202212330145_R01C01,0.105810473036528,0.197750697733814,0.011644782490965,0.0952884570426395,0.0201436482852108,0.58654943392471
202212330145_R02C01,0.101547836145949,0.165692149195769,0.011263505847983,0.112854058368026,0.0846260094963458,0.541949102343921
202212330145_R03C01,0.0882787828252239,0.0899661085756131,0.0132703946372483,0.118776635917749,0.0654453658580333,0.640362061121722
202212330145_R04C01,0.0885856595035205,0.171520660200599,0.0264216450571261,0.0906014860930969,0.0665659278656835,0.572448310139909
202212330145_R05C01,0.165100760249722,0.256220967494637,0,0.155896790178702,0.0107683087402376,0.423815034317055
202212330145_R06C01,0.0448273124578469,0.0955189302900522,0.071869457235782,0.117602550531225,0.0859882592533508,0.612083501866314
202212330145_R07C01,0.0882021068773355,0.151349783148458,0.0634780263187715,0.074339981475009,0.0411701813908212,0.608809515911521
202212330145_R08C01,0.0409224563256987,0.0236420016819978,0.0492110458892085,0.0345608547468715,0.0231206029410351,0.838948725058281
202212330147_R01C01,0.0745391613134716,0.131803077740039,0.0579355149475095,0.121704751053344,0.0682066580630196,0.579830542174287
202212330147_R02C01,0.127715972589962,0.14233150015293,0,0.0746630082956906,0.0686930268437807,0.608850943628991
202212330147_R03C01,0.116319726790922,0.114715170842857,0,0.109774042590404,0.0626062350581308,0.623482715188772
202212330147_R04C01,0.104019666452085,0.172703345593061,0,0.125667359714483,0.0666078828272651,0.549667045969498
202212330147_R05C01,0.0824539864728121,0.0934504108506205,0.0226593318505829,0.0892225811869867,0.103654665045672,0.637285944852141
202212330147_R06C01,0.0978897741285218,0.132895573541701,0.0207740211168952,0.0656537962183414,0.0363096823214057,0.680092687734464
202212330147_R07C01,0.147088476454677,0.121590492571532,0.0238478249022375,0.0938987317621906,0.0515116731016468,0.590883127014627
202212330147_R08C01,0.160290058603982,0.288262224166901,0,0.112992074786905,0.0637078985921202,0.403210406499265
202212330158_R01C01,0.119715232677623,0.144556354223336,0.123161411748026,0.104424163385261,0.0373071201914388,0.50838326147409
202212330158_R02C01,0.152634337429734,0.206714275061939,0.025938494761158,0.0656679603292445,0.0538059424498844,0.512667774917646
202212330158_R03C01,0.112726898513932,0.172753002699127,0.0682924081620092,0.119213946323482,0.0757792660327791,0.488822621116229
202212330158_R04C01,0.0514520513206371,0.1010542504968,0.0196655464983999,0.0346041332149681,0.119908575274146,0.685090941453461
202212330158_R05C01,0.182053024392832,0.280877291690452,0,0.110857113501041,0.0489019915605318,0.404920451560113
202212330158_R06C01,0.115860772574241,0.251987567899719,0.0402540915648623,0.131115191400264,0.0533307564921173,0.434103336050076
202212330158_R07C01,0.106856605675238,0.196119025074729,0.00932902102037929,0.101584606297499,0.0502011886347462,0.557532402008242
202212330158_R08C01,0.126329914313237,0.180413415648446,0.0125894629364598,0.121636527678624,0.0728318120981569,0.530618315248032
202212330185_R01C01,0.221216970925222,0.148243962184305,0,0.0795463717757307,0.0734738280436004,0.49485350000993
202212330185_R02C01,0.131122984126122,0.136558182023204,0.0258112648490641,0.0903825069324178,0.0541241845308023,0.584442731791854
202212330185_R03C01,0.110931710125782,0.187202671541842,0.0308737848959279,0.119373569127055,0.0603899320871565,0.520878026904103
202212330185_R04C01,0.116410563474026,0.209686932119183,0.0373763968052537,0.10772173490555,0.0622630133696931,0.487034566297158
202212330185_R05C01,0.109517295645137,0.118664640979827,0.0186402422050455,0.0834423322586445,0.0890883821994422,0.602887989729435
202212330185_R06C01,0.133401496328358,0.196617834155472,0,0.11056417394936,0.0812460077077375,0.50418709196427
202212330185_R07C01,0.0492448326163822,0.0687079454393698,0.0462194964531888,0.0583708307272692,0.0506249879785885,0.738957885915454
202212330185_R08C01,0.109203623275468,0.227548497409584,0.027273857488389,0.0745610451129024,0.0502830523269063,0.530620154262375
202212330269_R01C01,0.112685550807978,0.132240120136523,3.81069351481593e-05,0.0751282873926434,0.0645656217196848,0.648272665179416
202212330269_R02C01,0.12832959982179,0.143712604491903,0,0.093273915867024,0.0603446928995418,0.593889014495653
202212330269_R03C01,0.0809136933661851,0.128557281902208,0,0.117716380422128,0.084262071102084,0.617855712571321
202212330269_R04C01,0.113795671589128,0.134939219414717,0.0246849370284507,0.0868056081132227,0.0612833065607622,0.610949483361055
202212330269_R05C01,0.150599893929438,0.148751894666933,0.0170508880643962,0.0754811070154667,0.068690123934695,0.569260825527572
202212330269_R06C01,0.148743179026681,0.214468489302504,0,0.108158687868818,0.0521925148119207,0.501317526399079
202212330269_R07C01,0.0891146151110904,0.124555909596884,0.045556296879776,0.0526670482624663,0.0252909219757508,0.684644722928203
202212330269_R08C01,0.116031769444414,0.161435460034473,0.0322179695162485,0.120863220646666,0.088553845471951,0.527970726584422
202225190186_R01C01,0.0689027187786409,0.171087311719734,0.0067729526668117,0.140112211151148,0.062048893541938,0.576899470357594
202225190186_R02C01,0.0976569074368879,0.0960343936825921,0,0.0750798403384084,0.0845390325437512,0.672895146597232
202225190186_R03C01,0.0466441852227145,0.118002871727285,0.0586187670248389,0.064956502951027,0.129497104787117,0.605056359749053
202225190186_R04C01,0.0659366724150956,0.225503720082676,0,0.0804784450656454,0.0652426502122262,0.58346959466408
202225190186_R05C01,0.071859525898346,0.0986481990729206,0,0.0675162520161928,0.0581027866976207,0.729380967592027
202225190186_R06C01,0.0964166015171064,0.117438518856863,0.0343635148545236,0.0627902486314655,0.0875591651189289,0.627646175557394
202225190186_R07C01,0.0508443184689998,0.127188135762088,0.0369633434558902,0.0625731810757329,0.0841734959394493,0.655841690009398
202225190186_R08C01,0.0825467761854025,0.170344649185346,0.0280721433149895,0.0865446405967255,0.080279436216515,0.57836189652658
202226320032_R01C01,0.109910641014169,0.114998876996418,0.0140384290943325,0.0918987060081826,0.105458515863652,0.590119732881065
202226320032_R02C01,0.148645946738074,0.115190570170936,0.0304787126589645,0.076857559556691,0.0764631741544688,0.577222326377307
202226320032_R03C01,0.106729783113582,0.138646720689183,0.00281092813328948,0.0597858994288717,0.0918092907547394,0.626718230903619
202226320032_R04C01,0.149492084009291,0.222390430189645,0,0.136737917074642,0.0516371333393655,0.478048836994661
202226320032_R05C01,0.0902463467542947,0.123088069197814,0,0.130418332128679,0.076916939932149,0.603926090675475
202226320032_R06C01,0.120275400113472,0.197856931071957,0,0.1303265245765,0.0652377649068031,0.513090831506268
202226320032_R07C01,0.111499971959185,0.131343759692395,0.0185922504416471,0.117896770862426,0.0706556456379711,0.579231319327378
202226320032_R08C01,0.109087239469754,0.159100160994505,0.02152698189485,0.0912712006343056,0.0503243339429308,0.596020446962473
202226320101_R01C01,0.0416912056734523,0.0888958071548703,0.0238976404248993,0.0636727842812472,0.134149453698492,0.665552580779463
202226320101_R02C01,0.139794045489756,0.178745592354143,0.0741467231947971,0.124231551561678,0.0466705790537385,0.466527586866547
202226320101_R03C01,0.112398298208816,0.163609159970206,0.0568413987820198,0.120441538442389,0.0656280765005686,0.499097428516617
202226320101_R04C01,0.118762330956427,0.134515653561524,0,0.0723680829371077,0.102147124080778,0.587920164913141
202226320101_R05C01,0.11204713718831,0.13727784446457,0.00996624468963083,0.125399159180201,0.0510888568879097,0.594513620269751
202226320101_R06C01,0.100145891345558,0.168446918526348,0.0683149872324962,0.0810585456774239,0.0837560794836216,0.518896939397495
202226320101_R07C01,0.0846325107289981,0.134821824519995,0.0424844643941617,0.0732321274031232,0.0557541078180592,0.627767541728874
202226320101_R08C01,0.119897590736505,0.161481624304861,0.0203952630640931,0.0841428442374594,0.0583653361720334,0.579996563257163
202226320102_R01C01,0.160899135687383,0.129620317428813,0.0399017582959606,0.0835446049801437,0.0983959834044225,0.519824157592694
202226320102_R02C01,0.135124629578971,0.123213411100815,0.000260381414509641,0.0964826071899138,0.066177355453738,0.606985173282629
202226320102_R03C01,0.138914661540198,0.176583461258969,0.0269373831392529,0.078499052119724,0.0508131002263916,0.556500329619042
202226320102_R04C01,0.108183283646094,0.0969266934291108,0.00980072919622507,0.0888004837386722,0.0816903300548285,0.641330738430281
202226320102_R05C01,0.100673208129859,0.165138493558941,0.0935764330866364,0.0919171940434766,0.0690897362345138,0.504178277186906
202226320102_R06C01,0.105451965947487,0.207599386611938,0.0431092003302596,0.0703809614079473,0.0751832351610218,0.516714483621979
202226320102_R07C01,0.0884614068681267,0.120023782867691,0.0264738338262662,0.0587168737850339,0.0437172977904876,0.679616598776261
202226320102_R08C01,0.136039412494976,0.219629661930105,0.00202415038244618,0.0955370838870741,0.067818987372156,0.499735613951234
202229250131_R01C01,0.114120272109507,0.193921409880343,0.0184271905084472,0.0743133143172296,0.0337217316969975,0.589662742849009
202229250131_R02C01,0.106334933656145,0.116390376568055,0.0438103557273692,0.0744171773497831,0.0573169898385451,0.630907336930744
202229250131_R03C01,0.148781862142986,0.28848291088973,0.00758643323948086,0.144151913340931,0.0559318700154639,0.391764532152637
202229250131_R04C01,0.113968963995357,0.163040968613586,0.0602606261956486,0.0549636161093714,0.0606403627380401,0.565293453347378
202229250131_R05C01,0.104809171811319,0.219634320540759,0.0211493911682477,0.171510587804562,0.107533219988042,0.413119736563647
202229250131_R06C01,0.0977005805207235,0.158415893483143,0.050204184743985,0.102727461988819,0.0720312690663312,0.541940056733066
202229250131_R07C01,0.121955567915687,0.130448495621861,0.054397026985858,0.0855913279791193,0.0686979050947237,0.569797238363335
202229250131_R08C01,0.104832650561976,0.133283565656494,0.00227841677960299,0.100369489526849,0.0705749902208054,0.617035021933819
202229250133_R01C01,0.143815629713761,0.152458278610839,0.0497041002861667,0.119746353254485,0.0906354370412411,0.467560292629922
202229250133_R02C01,0.0878683729579071,0.140083225713803,0.0210642069344169,0.0690996527113112,0.0660776761262448,0.628192894974293
202229250133_R03C01,0.0724170477827318,0.106824547774788,0.0746255193094209,0.0765984949499903,0.110172077107775,0.598418781834756
202229250133_R04C01,0.0991312176404594,0.215079487897399,0,0.196162549168799,0.0593945263110332,0.454629564844265
202229250133_R05C01,0.078762949343603,0.135246606171432,0.0221289403862386,0.0776852062495157,0.0440774045036394,0.667935202741203
